X	Y
4.145508e-01	1.049492e+00
4.150391e-01	1.049810e+00
4.155273e-01	1.050129e+00
4.160156e-01	1.050448e+00
4.165039e-01	1.050769e+00
4.169922e-01	1.051090e+00
4.174805e-01	1.051411e+00
4.179688e-01	1.051733e+00
4.184570e-01	1.052056e+00
4.189453e-01	1.052379e+00
4.194336e-01	1.052703e+00
4.199219e-01	1.053028e+00
4.204102e-01	1.053353e+00
4.208984e-01	1.053679e+00
4.213867e-01	1.054005e+00
4.218750e-01	1.054332e+00
4.223633e-01	1.054660e+00
4.228516e-01	1.054988e+00
4.233398e-01	1.055317e+00
4.238281e-01	1.055647e+00
4.243164e-01	1.055977e+00
4.248047e-01	1.056308e+00
4.252930e-01	1.056639e+00
4.257812e-01	1.056971e+00
